1,7930,82663,97498,130829,134471,159574,187056,189670,191611,207323,264966,269671,275616,283093,285961,295294,334750,338664,346491,354245,376096,425071,460976,462672
2,9,18,26,37,53,76,198,225,401,424,543,1269,2334,4653,13163,14729,18951,21023,21936,22408,23834,25614,33319,33738,34096,38463,38926,49796,51235,51582,53446,55528,57776,61512,64048,66734,68992,70702,75949,76838,78577,81139,85627,87614,89399,93137,99798,104028,105727,107537,109226,110108,114664,122463,130631,132740,136469,137089,144280,148716,153025,156030,161451,162362,167814,168368,169984,171756,172939,173819,176019,177710,178194,186349,189067,192295,193658,194373,195014,197507,205210,207038,223457,228057,229824,230620,233069,240758,247592,248074,249700,250727,253733,256644,256908,257805,258359,260612,262817,264585,266918,269118,271234,288709,296331,297599,299702,303322,305243,307393,308965,309765,312303,313434,316049,317940,322251,322744,324434,328560,332390,333539,345033,347343,352957,355844,356182,360145,365383,367214,376102,392642,394716,394930,397310,398059,399922,403191,405654,413166,415801,419471,423873,424503,438614,440763,442621,447557,458070,462295,464177,469604,478650
2,9,18,27,38,52,79,194,216,247,397,419,455,2502,4639,14703,16279,17658,21023,22861,23781,29358,31898,33300,37483,40614,43079,49795,51616,52466,53426,53998,58287,63323,64993,65633,66744,67988,68405,70707,72262,73781,75960,80271,81797,83119,85688,93101,103960,105159,107470,109221,111296,114599,117605,118518,120675,125869,130629,132145,132731,134654,136475,138731,142079,148712,149407,150649,153850,156009,157690,159278,161467,168351,169551,169979,171761,172879,176025,178138,194997,198448,200322,200624,201696,204556,207024,208482,214615,225588,228057,230612,233105,238843,241993,245758,247587,248090,249716,251309,253644,254990,256626,256884,257807,258359,260624,262809,264593,279515,288682,291668,296192,297597,299687,300844,301844,303321,305250,307357,309594,309787,314160,316071,318655,322225,322734,324445,328573,341650,342680,344427,345280,347296,355830,356156,360006,361452,365298,367229,368012,374086,376155,379710,386562,390152,392655,394935,403538,404259,413184,415800,420093,424526,426677,435870,440759,442637,444461,447560,448026,454559,458162,463886,466635,467470,469554,476022,478501
1,10,18,27,39,61,111,205,235,410,436,2362,6506,8498,10344,21051,22402,22819,23794,29377,33277,38877,40592,43816,51530,53401,54727,55482,64049,66387,67789,68410,68910,72297,72784,73412,73818,78566,80421,81130,81506,83667,85664,89436,91323,93106,101514,107468,114033,114616,126279,130627,132738,136478,142103,148722,152674,156005,157819,166586,167803,168377,169998,171776,176026,178105,178938,186358,190542,190831,191668,192298,193222,195052,201759,204590,206641,207029,207629,213548,220787,223432,225563,228054,228386,230616,233064,238542,247323,247587,251307,254458,256292,256627,256929,257811,258356,262820,268621,272026,274949,284624,286550,288738,293193,293383,297120,297651,299698,303286,305056,305233,307139,307384,308072,309801,313404,316049,318681,322123,328615,332406,336983,338395,342682,347942,348760,351614,365315,367214,371391,378125,389540,392663,394620,394925,398062,415775,420114,424515,426668,429085,434268,435682,438580,440727,442596,443803,445455,445918,456748,463833,469548,471054,472819,474469,478709
1,7,12,17,22,28,34,41,49,58,69,83,104,153,189,210,234,402,423,456,6429,7060,10013,10303,16805,17703,18838,21058,23200,23781,25604,27420,29346,33331,33804,34543,41301,41963,43599,48935,50978,51610,53420,55512,57883,64054,65975,66592,68353,69779,70690,71078,75927,76854,78612,81129,83174,83644,85617,89468,93107,97324,98012,105738,107503,109247,110354,111290,114032,114585,121530,123374,124912,126291,127547,128810,130619,131237,132755,136470,136521,142087,144338,151079,153857,155994,157664,160290,161476,164014,166645,168369,169982,171348,171767,176024,178137,186362,187484,191289,192297,198458,200526,201721,204580,208461,208713,223432,225425,225597,228009,228407,233061,233771,234693,237519,238824,241957,247600,248072,249691,256617,257807,258358,260610,262663,265934,267278,271227,274936,277446,282040,284346,284611,286271,288694,291726,297150,297634,299686,301434,303301,305023,305225,307373,308218,308425,309606,309784,311037,313450,316067,318646,322039,322748,328529,329047,331732,332411,336951,338436,342621,345198,347041,347303,350704,351598,353221,355842,361486,365810,367201,367273,368795,378231,380623,382626,387537,392116,392644,392715,394904,394950,398050,399943,400126,405659,415787,420112,424520,426659,430475,433446,438645,440769,442564,446899,447521,448831,454569,460531,462343,463906,466942,469533,471056,474837,476490,478744,479054
1,8,15,22,30,40,54,81,192,213,401,421,457,772,4635,6460,10066,10334,12886,16783,17578,18860,21509,23774,25639,26760,29373,30657,33308,33805,34572,35945,37058,40590,41227,49808,51607,51908,53439,55359,58312,62139,64050,68412,69692,72779,74549,75925,76638,81127,81778,83154,85609,89392,93127,99825,101520,103975,105679,107470,107519,113149,114575,116115,128801,130662,132148,132731,134858,136475,136527,138706,144007,148693,151041,153577,153941,156001,157788,161459,168350,170346,171107,171711,171798,176078,178121,181258,186386,192305,197760,200607,204562,207027,209406,211373,213637,217751,223447,225544,228030,229779,233098,237529,238053,238805,241999,245854,246305,246664,247655,248091,249700,253629,254165,256637,257831,258328,262492,262802,264592,266839,274904,282544,284414,284619,286539,288719,289743,291674,293202,297605,299686,301331,303296,303353,305141,305233,305677,307383,313420,316020,318660,320797,322224,322731,324421,326104,328585,331072,338435,339930,342690,347986,348799,350669,351589,355806,358450,360530,361120,361486,363652,367183,367260,376104,378221,379297,381182,383468,385487,386957,388644,392641,394930,399999,403253,403581,405667,413625,415779,420079,424513,426690,430217,430508,433977,434670,440762,442591,445425,447546,448041,450183,454549,460216,462339,463780,467434,469513,471030,472782
1,8,15,22,31,42,74,199,230,389,420,1219,2370,4657,8159,9747,14731,16780,18946,21066,25656,26071,30685,31889,32451,33302,34548,37918,40574,41222,43623,53457,58294,60913,63336,80169,81139,83169,85652,93126,97382,98427,108431,112211,114603,132751,136470,151804,156000,167837,168366,170669,172918,176064,186401,191801,192184,195024,197442,201708,211568,220652,223474,227984,230615,244358,251264,256894,258372,260656,262804,264585,265953,266853,271224,274950,277920,278521,286516,288742,289711,291401,293474,297141,299184,299687,303058,309606,309938,310326,310789,316095,322222,322700,323137,328580,329970,330908,331713,338570,341565,351595,355795,355950,361349,367216,369501,372986,383440,387562,394943,398001,399255,403458,405645,415802,420115,424510,424863,426646,431263,435665,442565,444495,454734,458105,459295,466043,479059
1,8,15,22,31,42,56,77,199,226,411,438,12478,14706,16648,25715,27404,29375,31909,49786,51590,56663,58314,62215,64056,66386,70618,75952,78549,85683,97361,99823,105738,107477,108542,111301,114623,132721,134891,136817,148728,153943,156014,161477,171756,172911,176048,178144,186342,187540,191742,193232,197504,198445,200554,201720,207072,223472,225527,229844,233070,240729,243635,247601,249209,249690,251252,253686,256073,257814,262503,262804,262873,264573,264999,269942,286587,287045,289588,299672,301844,303329,305215,307119,307366,309771,313427,313714,322284,338470,344411,344746,347357,351660,355341,356165,361074,365395,367245,375999,379195,381738,387555,392676,394932,403733,405522,413199,420116,424526,426664,438862,441236,447580,454484,471066,471861,472846,478730
1,9,17,25,34,47,62,87,193,218,255,400,422,3872,4670,8492,10335,12889,14774,22427,23790,25003,25592,27472,27869,29374,31921,33357,36943,40578,51884,54013,55361,64104,71990,81134,83632,93132,105768,106263,107521,114617,121821,122881,126992,128849,130655,132737,136501,148720,150384,153931,156028,157040,160287,161513,167159,168382,169999,171287,171816,176062,178143,183983,186408,192621,193632,200626,201024,207040,209316,214079,223491,225578,233080,247582,248109,249694,251297,254471,256662,257816,262515,262838,265015,269720,271547,273686,274333,275644,285427,286256,291663,299708,303323,309608,309831,316057,322040,323166,328572,331783,332023,332401,335142,339917,342629,344380,347290,351617,354925,355805,356486,367208,369490,374598,378149,384262,387512,389166,392747,394904,399995,405658,415834,417828,420100,424480,424537,426650,430462,433953,435265,445481,450230,454775,457988,458728,460111,462335,478771
1,7,13,19,25,32,40,49,60,75,96,144,193,215,402,426,455,5870,10315,14738,17688,18309,21069,31847,33315,38883,51887,55520,58344,60848,64093,66725,68468,70690,77455,83113,85625,93111,94440,96938,97341,105686,107509,111315,112207,113072,114620,122923,132726,134847,136480,138151,138652,143956,144283,148745,153931,156008,161449,163254,168354,169459,169947,171747,172876,172978,176061,178136,183735,184763,186360,189060,192271,193226,195010,203689,204497,207034,211632,215528,215905,220703,223457,228031,228493,230625,233074,241979,243618,246660,247605,249708,253690,256658,257837,258340,260615,262807,271222,276092,278553,284645,286273,288667,291702,297625,299695,303321,305202,307139,307354,308264,309782,316017,322223,323506,328543,329899,342610,351601,355812,366158,367234,378110,383435,392655,394991,403250,405663,410765,413261,413617,420098,422394,424506,426687,429706,433759,438611,440776,442581,450688,454462,464920,467416,476052,477223
