0,4.433333333333334
1,29.783333333333335
2,33.916666666666664
3,29.15
4,36.2
5,37.4
6,20.833333333333332
7,21.966666666666665
8,25.666666666666668
9,27.516666666666666
10,26.283333333333335
11,32.06666666666667
12,27.8
13,29.016666666666666
14,22.9
15,25.833333333333332
16,29.7
17,21.916666666666668
18,19.283333333333335
19,39.45
20,33.93333333333333
21,38.166666666666664
22,46.68333333333333
23,283.4166666666667
24,204.78333333333333
25,284.76666666666665
26,275.6
27,130.91666666666666
28,173.46666666666667
29,36.166666666666664
30,35.78333333333333
31,40.75
32,27.566666666666666
33,36.11666666666667
34,34.71666666666667
35,29.45
36,55.4
37,65.01666666666667
38,41.483333333333334
39,55.36666666666667
40,61.36666666666667
41,71.61666666666666
42,80.06666666666666
43,72.33333333333333
44,57.88333333333333
45,47.833333333333336
46,43.416666666666664
47,83.41666666666667
48,57.28333333333333
49,31.116666666666667
50,24.35
51,30.083333333333332
52,30.95
53,39.9
54,25.9
55,42.53333333333333
56,61.266666666666666
57,92.78333333333333
58,79.66666666666667
59,66.56666666666666
60,38.06666666666667
61,36.483333333333334
62,22.366666666666667
63,34.583333333333336
64,26.116666666666667
65,20.15
66,38.11666666666667
67,31.35
68,27.583333333333332
69,35.1
70,29.5
71,29.716666666666665
72,24.166666666666668
73,34.03333333333333
74,23.733333333333334
75,33.13333333333333
76,29.916666666666668
77,35.333333333333336
78,31.9
79,34.6
80,25.35
81,28.85
82,29.6
83,52.016666666666666
84,55.666666666666664
85,57.083333333333336
86,69.38333333333334
87,163.68333333333334
88,247.33333333333334
89,344.03333333333336
90,320.03333333333336
91,184.28333333333333
92,76.36666666666666
93,64.26666666666667
94,54.13333333333333
95,31.066666666666666
96,29.383333333333333
97,25.666666666666668
98,29.983333333333334
99,33.2
100,54.88333333333333
101,108.1
102,111.96666666666667
103,56.0
104,67.45
105,83.66666666666667
106,89.9
107,72.98333333333333
108,58.0
109,47.05
110,47.5
111,65.41666666666667
112,17.3
113,27.55
114,45.333333333333336
115,42.56666666666667
116,25.283333333333335
117,31.3
118,36.75
119,78.85
120,111.21666666666667
121,106.83333333333333
122,122.35
123,85.05
124,62.21666666666667
125,23.533333333333335
126,32.65
127,26.95
128,29.666666666666668
129,25.95
130,25.783333333333335
131,21.5
132,23.633333333333333
133,24.883333333333333
134,25.15
135,25.3
136,24.466666666666665
137,26.383333333333333
138,29.633333333333333
139,119.6
140,59.733333333333334
141,36.06666666666667
142,23.883333333333333
143,28.233333333333334
144,27.333333333333332
145,24.2
146,39.78333333333333
147,93.51666666666667
148,72.68333333333334
149,64.0
150,115.06666666666666
151,208.93333333333334
152,284.25
153,311.21666666666664
154,323.03333333333336
155,269.25
156,200.33333333333334
157,124.46666666666667
158,60.166666666666664
159,46.21666666666667
160,29.216666666666665
161,24.7
162,26.8
163,31.616666666666667
164,35.05
165,60.81666666666667
166,45.35
167,59.13333333333333
168,59.36666666666667
169,54.31666666666667
170,97.3
171,80.41666666666667
172,75.56666666666666
173,77.51666666666667
174,67.81666666666666
175,56.35
176,36.21666666666667
177,35.7
