0,0.8
1,8.133333333333333
2,8.933333333333334
3,7.466666666666667
4,11.066666666666666
5,9.866666666666667
6,6.266666666666667
7,5.466666666666667
8,6.666666666666667
9,7.466666666666667
10,7.066666666666666
11,9.2
12,7.466666666666667
13,7.866666666666666
14,6.266666666666667
15,8.0
16,9.466666666666667
17,6.133333333333334
18,5.2
19,11.333333333333334
20,8.666666666666666
21,9.733333333333333
22,10.4
23,59.733333333333334
24,41.733333333333334
25,57.46666666666667
26,57.06666666666667
27,27.066666666666666
28,36.53333333333333
29,8.266666666666667
30,8.533333333333333
31,11.2
32,6.933333333333334
33,9.6
34,8.8
35,8.266666666666667
36,14.666666666666666
37,13.733333333333333
38,10.0
39,12.8
40,14.4
41,15.333333333333334
42,17.6
43,17.066666666666666
44,13.733333333333333
45,10.4
46,9.466666666666667
47,19.6
48,12.533333333333333
49,6.533333333333333
50,5.066666666666666
51,6.533333333333333
52,7.466666666666667
53,8.4
54,6.533333333333333
55,9.6
56,13.6
57,19.2
58,17.2
59,14.133333333333333
60,9.2
61,9.2
62,5.6
63,9.333333333333334
64,5.6
65,7.333333333333333
66,8.266666666666667
67,7.333333333333333
68,6.666666666666667
69,9.066666666666666
70,7.866666666666666
71,6.933333333333334
72,5.333333333333333
73,8.0
74,7.6
75,8.8
76,6.933333333333334
77,8.266666666666667
78,7.466666666666667
79,8.8
80,6.533333333333333
81,7.333333333333333
82,7.2
83,12.4
84,12.4
85,12.933333333333334
86,15.466666666666667
87,34.93333333333333
88,51.733333333333334
89,70.4
90,64.8
91,37.6
92,16.533333333333335
93,14.666666666666666
94,11.466666666666667
95,7.866666666666666
96,6.133333333333334
97,6.533333333333333
98,6.4
99,8.266666666666667
100,11.866666666666667
101,24.666666666666668
102,25.066666666666666
103,13.6
104,16.266666666666666
105,18.933333333333334
106,20.4
107,16.533333333333335
108,13.333333333333334
109,10.0
110,9.733333333333333
111,15.333333333333334
112,3.8666666666666667
113,6.666666666666667
114,9.2
115,9.466666666666667
116,6.666666666666667
117,7.333333333333333
118,9.066666666666666
119,17.466666666666665
120,22.933333333333334
121,22.266666666666666
122,25.333333333333332
123,17.733333333333334
124,13.6
125,4.4
126,6.8
127,7.2
128,6.8
129,6.4
130,6.4
131,6.266666666666667
132,7.2
133,5.6
134,5.066666666666666
135,6.4
136,7.733333333333333
137,6.266666666666667
138,7.466666666666667
139,27.466666666666665
140,14.266666666666667
141,7.866666666666666
142,6.133333333333334
143,7.066666666666666
144,6.533333333333333
145,6.133333333333334
146,10.4
147,19.333333333333332
148,15.866666666666667
149,14.266666666666667
150,24.8
151,42.666666666666664
152,58.8
153,62.8
154,65.86666666666666
155,54.93333333333333
156,41.2
157,26.0
158,13.2
159,10.4
160,7.733333333333333
161,6.8
162,5.6
163,7.866666666666666
164,9.2
165,13.6
166,10.4
167,13.733333333333333
168,14.133333333333333
169,11.333333333333334
170,22.666666666666668
171,18.0
172,16.4
173,16.8
174,15.466666666666667
175,13.2
176,8.4
177,8.266666666666667
178,9.066666666666666
179,9.733333333333333
180,10.666666666666666
181,7.466666666666667
182,14.0
183,17.333333333333332
184,21.733333333333334
185,18.133333333333333
186,21.733333333333334
187,17.066666666666666
188,19.466666666666665
189,10.666666666666666
190,7.333333333333333
191,6.666666666666667
192,4.8
193,5.466666666666667
194,6.666666666666667
195,7.466666666666667
196,5.066666666666666
197,6.0
198,5.466666666666667
199,6.0
200,5.466666666666667
201,4.666666666666667
202,6.933333333333334
203,24.533333333333335
204,43.06666666666667
205,24.8
206,6.533333333333333
207,5.733333333333333
208,4.666666666666667
209,6.8
210,12.0
211,23.6
212,25.333333333333332
213,32.0
214,38.8
215,37.333333333333336
216,46.8
217,54.666666666666664
218,64.26666666666667
219,62.4
220,39.06666666666667
221,28.133333333333333
222,13.2
223,12.8
224,8.666666666666666
225,7.466666666666667
226,6.266666666666667
227,6.0
228,5.066666666666666
229,6.0
230,9.2
231,14.0
232,13.6
233,6.533333333333333
234,19.066666666666666
235,18.666666666666668
236,12.266666666666667
237,17.6
238,17.466666666666665
239,12.666666666666666
240,10.8
241,7.466666666666667
